mjd,r,i,g,z,V,u
55704.03253253253,18.291055043405898,18.36025304933231,18.538568926651926,18.410306941129072,18.29230245118251,19.27945197589249
55704.16066066066,18.29593862603766,18.36472801515499,18.545950525120723,18.41378944559237,18.29841539325718,19.289921652712557
55704.28878878879,18.30083547706898,18.36921405025074,18.55336074420998,18.417280449881716,18.30454716914704,19.30045361766915
55704.41691691692,18.305745442370554,18.373711000887955,18.560799397793065,18.42077985557722,18.3106975651443,19.31104800981755
55704.545045045044,18.31066836837668,18.378218714008145,18.568266297450883,18.424287565624937,18.31686636629155,19.321704967603587
55704.67317317317,18.315604102113046,18.382737037253143,18.575761252453194,18.427803484356954,18.323053356393117,19.33242462878861
55704.801301301304,18.320552491226916,18.387265818994337,18.583284069742795,18.431327517513424,18.329258318030128,19.343207130377692
55704.92942942943,18.325513384016173,18.391804908360445,18.590834553917386,18.434859572262642,18.33548103257335,19.35405260853807
55705.05755755756,18.33048662946089,18.396354155267996,18.598412507216313,18.438399557223246,18.34172128020098,19.364961198524334
55705.18568568568,18.33547207725424,18.400913410450855,18.60601772950531,18.44194738248535,18.347978839914653,19.37593303459351
55705.31381381382,18.34046957783252,18.405482525488996,18.613650018259904,18.44550295963057,18.3542534895554,19.38696824991825
55705.44194194194,18.34547898240664,18.410061352838337,18.621309168552152,18.449066201752863,18.360545005821894,19.398066976497297
55705.57007007007,18.350500142995504,18.41464974586258,18.628994973038303,18.452637023480342,18.36685316429071,19.40922934506573
55705.698198198195,18.355532912456905,18.41924755886222,18.63670722194505,18.456215340994884,18.37317773943492,19.42045548499761
55705.82632632633,18.360577144520885,18.423854647106143,18.644445703057507,18.45980107205314,18.37951850464521,19.431745524207415
55705.954454454455,18.36563269382141,18.42847086686158,18.652210201706477,18.463394136006126,18.385875232250324,19.443099589045
55706.08258258258,18.37069941593104,18.43309607542611,18.660000500759473,18.466994453820234,18.3922476935408,19.454517804192776
55706.21071071071,18.37577716739435,18.437730131159494,18.667816380610105,18.47060194809735,18.39863565879232,19.466000292553947
55706.33883883884,18.38086580576082,18.442372893513852,18.67565761916773,18.4742165430938,18.405038897288772,19.477547175137847
55706.46696696697,18.385965189618986,18.447024223065608,18.683523991847974,18.47783816474014,18.41145717734711,19.489158570939345
55706.595095095094,18.391075178632185,18.4516839815485,18.6914152715674,18.481466740661677,18.417890266345033,19.500834596820827
55706.72322322322,18.39619563357219,18.456352031884553,18.699331228734533,18.485102200196692,18.424337930746674,19.512575367382073
55706.85135135135,18.40132641635478,18.461028238216933,18.70727163124417,18.488744474416233,18.430799936131386,19.524380994829713
55706.97947947948,18.406467390073928,18.46571246594109,18.71523624447072,18.492393496141883,18.437276047220735,19.536251588839004
55707.107607607606,18.411618419038557,18.470404581738592,18.723224831265398,18.49604919996569,18.44376602791035,19.548187256415225
55707.23573573573,18.416779368808275,18.47510445360951,18.731237151952588,18.49971152226833,18.450269641300565,19.560188101747475
55707.363863863866,18.421950106228373,18.479811950904143,18.739272964325934,18.50338040123656,18.45678664972694,19.57225422605573
55707.49199199199,18.427130499465733,18.484526944355654,18.74733202364586,18.507055776881,18.463316814792513,19.584385727432768
55707.62012012012,18.432320418046835,18.489249306114182,18.755414082641778,18.510737591055022,18.469859897403747,19.596582700686586
55707.748248248245,18.43751973289302,18.49397890977863,18.76351889151009,18.514425787471044,18.476415657803223,19.608845237168506
55707.87637637638,18.442728316357737,18.498715630429956,18.771646197916517,18.51812031171817,18.482983855606605,19.621173424601256
55708.004504504504,18.447946042262462,18.50345934466318,18.779795746997504,18.521821111278093,18.489564249837333,19.633567346896662
55708.13263263263,18.45317278593502,18.508209930621653,18.787967281365002,18.525528135542658,18.49615659896628,19.64602708397234
55708.260760760764,18.458408424246876,18.512967268029822,18.796160541112293,18.529241335830125,18.502760660950518,19.658552711559242
55708.38888888889,18.463652835648244,18.51773123822437,18.804375263815857,18.53296066539936,18.509376193270143,19.67114430099724
55708.51701701702,18.468905900207822,18.522501724189247,18.812611184546753,18.536686079467263,18.51600295297191,19.68380191903438
55708.64514514514,18.47416749964928,18.527278610587313,18.820868035876977,18.540417535223035,18.522640696709534,19.696525627610576
55708.77327327328,18.479437517389062,18.532061783793626,18.82914554789022,18.54415499184342,18.52928918078672,19.70931548363773
55708.9014014014,18.484715838572914,18.53685113192716,18.837443448190264,18.547898410506384,18.535948161199567,19.722171538768766
55709.02952952953,18.490002350115457,18.541646544884877,18.845761461917146,18.55164775440642,18.542617393683123,19.73509383916499
55709.157657657655,18.495296940736136,18.546447914372948,18.85409931175783,18.555402988767444,18.549296633755553,19.74808242524927
55709.28578578579,18.500599500998682,18.551255133940565,18.86245671796396,18.559164080857162,18.555985636766366,19.761137331454673
55709.413913913915,18.505909923346103,18.556068099009924,18.87083339836431,18.562930999998336,18.562684157940865,19.774258585959853
55709.54204204204,18.511228102141278,18.560886706910374,18.879229068387335,18.56670371758322,18.56939195243225,19.787446210422125
55709.67017017017,18.51655393370261,18.56571085690951,18.887643441077614,18.57048220708479,18.576108775369274,19.800700219696736
55709.7982982983,18.521887316342884,18.570540450245144,18.896076227119114,18.574266444069053,18.58283438190754,19.814020621548455
55709.92642642643,18.52722815040527,18.575375390156058,18.904527134854753,18.5780564062054,18.589568527279717,19.827407416350212
55710.054554554554,18.532576338302214,18.580215581914256,18.912995870313555,18.581852073278913,18.596310966849707,19.840860596778086
55710.18268268268,18.537931784552853,18.585060932856194,18.921482137236204,18.585653427200587,18.603061456165946,19.854380147491856
55710.31081081081,18.543294395819082,18.589911352412912,18.92998563710105,18.589460452016777,18.609819751014584,19.8679660448034
55710.43893893894,18.548664080942288,18.59476675213992,18.93850606915254,18.593273133918625,18.61658560747464,19.881618256334985
55710.567067067066,18.554040750982463,18.59962704574957,18.94704313043555,18.597091461252703,18.623358781976197,19.895336740671997
55710.69519519519,18.559424319253182,18.604492149139343,18.955596515825064,18.600915424528598,18.630139031355885,19.90912144699682
55710.823323323326,18.564814701358703,18.60936198042235,18.96416591806181,18.604745016427398,18.63692611291566,19.922972314713206
55710.95145145145,18.570211815229882,18.614236459955766,18.972751027787776,18.60858023180939,18.643719784480822,19.936889273058664
55711.07957957958,18.575615581160807,18.619115510370776,18.98135153358461,18.61242106772159,18.650519804460796,19.95087224070474
55711.207707707705,18.581025921845544,18.623999056601548,18.989967122015106,18.61626752340515,18.65732593191047,19.96492112534689
55711.33583583584,18.586442762412055,18.6288870259123,18.99859747766274,18.62011960030063,18.66413792658968,19.97903582327336
55711.463963963964,18.59186603045793,18.633779347925255,19.007242283175074,18.62397730205404,18.670955549026182,19.99321621892565
55711.59209209209,18.597295656086644,18.63867595464921,19.01590121931232,18.627840634522997,18.67777856058022,20.007462184447782
55711.72022022022,18.602731571941383,18.64357678050578,19.024573964992946,18.631709605780987,18.684606723506633,20.0217735792158
55711.84834834835,18.6081737132398,18.648481762356305,19.0332601973438,18.635584226122063,18.69143980102112,20.03615024935471
55711.97647647648,18.61362201780728,18.653390839527102,19.04195959175115,18.63946450806378,18.698277557363433,20.050592027238746
55712.1046046046,18.61907642611188,18.658303953836366,19.050671821915422,18.643350466351635,18.705119757865752,20.065098730979628
55712.23273273273,18.624536881297672,18.663221049619146,19.059396559907803,18.647242117961923,18.711966169019313,20.079670163898356
55712.36086086086,18.63000332921676,18.668142073751472,19.06813347622608,18.651139482103197,18.718816558540645,20.094306113974895
55712.48898898899,18.635475718461432,18.673066975673876,19.076882239854804,18.65504258021781,18.725670695439426,20.10900635328637
55712.617117117115,18.64095400039793,18.67799570741681,19.085642518329376,18.658951435984438,18.73252835008942,20.123770637430557
55712.74524524524,18.646438129197072,18.682928223622405,19.094413977798812,18.662866075317893,18.73938929429624,20.1385987049264
55712.873373373375,18.65192806186577,18.68786448156747,19.10319628309326,18.666786526369524,18.746253301367858,20.153490276600124
55713.0015015015,18.657423758276455,18.692804441184524,19.111989097790087,18.67071281952625,18.753120146184095,20.16844505494924
55713.12962962963,18.662925181199196,18.697748065084532,19.120792084287835,18.67464498741051,18.759989605268586,20.183462723495435
55713.25775775776,18.668432296330973,18.702695318577398,19.129604903879567,18.67858306487902,18.7668614568615,20.198542946113406
55713.38588588589,18.673945072322788,18.707646169690186,19.13842721682289,18.682527089019008,18.77373548098764,20.213685366336264
55713.514014014014,18.67946348081093,18.71260058918898,19.147258682424088,18.68647709914754,18.78061145953226,20.228889606651887
55713.64214214214,18.68498749644328,18.71755855059664,19.156098959113134,18.690433136807574,18.787489176312352,20.244155267771497
55713.77027027027,18.69051709690784,18.722520030210937,19.16494770452832,18.69439524576453,18.79436841715027,20.259481927880874
55713.8983983984,18.696052262957615,18.727485007121686,19.17380457559783,18.698363472001397,18.80124896994516,20.274869141867295
55714.026526526526,18.70159297843934,18.7324534632282,19.18266922862881,18.70233786371495,18.80813062474888,20.290316440532926
55714.15465465465,18.707139230317946,18.737425383256053,19.191541319395636,18.70631847131037,18.815013173839585,20.305823329783166
55714.282782782786,18.71269100870121,18.742400754770784,19.200420503228948,18.710305347394673,18.82189641179445,20.3213892897892
55714.41091091091,18.718248306863263,18.747379568192912,19.20930643510908,18.714298546770205,18.82878013556343,20.337013774133965
55714.53903903904,18.72381112127037,18.75236181681302,19.21819876976389,18.71829812642867,18.83566414454566,20.352696208939417
55714.667167167165,18.729379451602075,18.757347496804215,19.227097161763915,18.72230414554287,18.84254824066241,20.36843599196412
55714.7952952953,18.734953300774205,18.76233660723459,19.236001265623404,18.72631666545891,18.849432228431628,20.384232491684877
55714.923423423425,18.740532674959347,18.767329150078442,19.244910735900532,18.730335749687004,18.85631591504192,20.400085046350796
55715.05155155155,18.746117583608683,18.772325130227678,19.25382522730347,18.7343614638928,18.86319911042715,20.415992963021136
55715.17967967968,18.751708039472575,18.77732455550278,19.26274439479771,18.738393875888274,18.870081627341865,20.431955516580835
55715.30780780781,18.75730405861803,18.782327436660765,19.271667893711452,18.742433055620097,18.876963281433667,20.447971948724117
55715.43593593594,18.76290566044744,18.787333787403202,19.280595379846638,18.746479075159236,18.88384389131628,20.464041466925526
55715.56406406406,18.768512867718,18.792343624386046,19.289526509594744,18.75053200869027,18.890723278645922,20.48016324339077
55715.69219219219,18.774125706556987,18.79735696722506,19.298460940048447,18.754591932498723,18.89760126819266,20.496336413976408
55715.82032032032,18.77974420647915,18.802373838502273,19.30739832912043,18.758658924959224,18.904477687914515,20.51256007709793
55715.94844844845,18.78536840039989,18.80739426377036,19.316338335659346,18.76273306652135,18.9113523690282,20.528833292606148
55716.076576576575,18.79099832465228,18.812418271558514,19.325280619573874,18.766814439697427,18.91822514608324,20.545155080654723
55716.2047047047,18.796634018999868,18.817445893375805,19.334224841955102,18.770903129048257,18.925095857034183,20.56152442054242
55716.332832832835,18.80227552664903,18.82247716371263,19.343170665198745,18.774999221167764,18.931964343309602,20.577940249531558
55716.46096096096,18.80792289426042,18.827512120042833,19.352117753132113,18.779102804667783,18.938830449883408,20.594401461651405
55716.58908908909,18.813576171961714,18.832550802826077,19.36106577114525,18.783213970163633,18.94569402534627,20.61090690649027
55716.717217217214,18.819235413356992,18.837593255506725,19.370014386317404,18.787332810256885,18.95255492197368,20.62745538795806
55716.84534534535,18.824900675536373,18.84263952451348,19.37896326755185,18.79145941951933,18.9594129957953,20.644045663045155
55716.973473473474,18.83057201908368,18.847689659257018,19.387912085705057,18.795593894474468,18.96626810666141,20.660676440553793
55717.1016016016,18.836249508084894,18.852743712128667,19.39686051372583,18.79973633358142,18.97312011831181,20.67734637983111
55717.22972972973,18.841933210136034,18.85780173849696,19.405808226791333,18.803886837216332,18.979968898442205,20.694054089482034
55717.35785785786,18.84762319634678,18.862863796702346,19.414754902441697,18.808045507652732,18.986814318767607,20.710798126066827
55717.485985985986,18.853319541346217,18.86792994805217,19.423700220721322,18.81221244904271,18.993656255087018,20.727576992801474
55717.61411411411,18.85902232328733,18.873000256815654,19.432643864320585,18.81638776739771,19.00049458734851,20.74438913824535
55717.74224224224,18.86473162385062,18.878074790216385,19.441585518716344,18.820571570567942,19.007329199710068,20.76123295498853
55717.87037037037,18.87044752824535,18.883153618424217,19.450524872315654,18.824763968221653,19.014159980601463,20.778106778333214
55717.9984984985,18.87617012521046,18.888236814546435,19.459461616598063,18.828965071823383,19.020986822782582,20.79500888497413
55718.126626626625,18.881899507016513,18.893324454619215,19.46839544626309,18.8331749946133,19.02780962340476,20.81193749169484
55718.25475475476,18.887635769465426,18.89841661759681,19.477326059377116,18.83739385158532,19.03462828406771,20.82889075406035
55718.382882882885,18.893379011885884,18.903513385338698,19.486253157515407,18.841621759462303,19.041442710873678,20.845866765113065
55718.51101101101,18.899129337134887,18.90861484259905,19.495176445914623,18.845858836675397,19.048252814484925,20.86286355410211
55718.63913913914,18.904886851592465,18.91372107701319,19.504095633619883,18.850105203339275,19.055058510175982,20.87987908521354
55718.76726726727,18.91065166515809,18.918832179083562,19.513010433632644,18.8543609812288,19.061859717886698,20.89691125632806
55718.8953953954,18.916423891244353,18.92394824216346,19.521920563059776,18.858626293753307,19.06865636227139,20.91395789780032
55719.02352352352,18.92220364677302,18.929069362443542,19.530825743265016,18.862901265933054,19.07544837274864,20.93101677127465
55719.15165165165,18.927991052167123,18.934195638934078,19.539725700019027,18.86718602437395,19.082235683550756,20.94808556853634
55719.27977977978,18.933786231343063,18.93932717344714,19.548620163647325,18.87148069724081,19.08901823376699,20.96516191038798
55719.40790790791,18.939589311701152,18.944464070577993,19.55750886918147,18.875785414231167,19.09579596738823,20.982243345588664
55719.536036036036,18.945400424117533,18.949606437687137,19.566391556510503,18.880100306549622,19.102568833351224,20.999327349839984
55719.66416416416,18.951219702932292,18.95475438487865,19.57526797052955,18.884425506880042,19.109336785578638,21.016411324823917
55719.792292292295,18.95704728593928,18.959908024980592,19.584137861290536,18.888761149358892,19.116099783017884,21.033492597308225
55719.92042042042,18.96288331437184,18.965067473521565,19.593000984150027,18.89310736954562,19.122857789678353,21.050568418322598
55720.04854854855,18.968727932891067,18.970232848709568,19.601857099919144,18.897464304396355,19.12961077466736,21.067635962408815
55720.176676676674,18.97458128957223,18.975404271408237,19.610705975013463,18.901832092234528,19.13635871222497,21.084692326963488
55720.30480480481,18.980443535888043,18.980581865111844,19.61954738159762,18.9062108727215,19.143101581753633,21.10173453166142
55720.432932932934,18.986314826692908,18.98576575591977,19.628381097732227,18.910600786826627,19.14983936784784,21.118759517982227
55720.56106106106,18.992195320207482,18.990956072511896,19.63720690752211,18.915001976798752,19.156572060324653,21.13576414885424
55720.68918918919,18.998085178000174,18.996152946121075,19.646024601258247,18.919414586135044,19.163299654246664,21.152745208404834
55720.81731731732,19.003984564968743,19.001356510505573,19.654833975563278,18.92383875955064,19.17002214994828,21.16969940183639
55720.945445445446,19.009893649320013,19.006566901919644,19.663634833530626,18.92827464294695,19.17673955305427,21.18662335543949
55721.07357357357,19.0158126025513,19.011784259085964,19.67242698486825,18.932722383381403,19.18345187450279,21.203513616747212
55721.2017017017,19.021741599429,19.017008723165596,19.681210246038013,18.937182129035456,19.190159130562066,21.22036665485068
55721.32982982983,19.02768081796535,19.02224043772573,19.68998444038872,18.94165402918186,19.196861342844514,21.237178860850214
55721.45795795796,19.033630439396564,19.027479548708513,19.698749398295014,18.946138234152016,19.203558538320408,21.253946548508527
55721.586086086085,19.03959064815949,19.032726204400028,19.70750495729057,18.95063489530456,19.210250749330452,21.270665955068104
55721.71421421421,19.045561631867287,19.037980555396018,19.716250962199165,18.95514416499076,19.216938013592916,21.287333242256302
55721.842342342345,19.05154358128394,19.0432427545687,19.72498726526439,18.95966619652207,19.223620374212953,21.303944497502965
55721.97047047047,19.057536690297553,19.048512957030756,19.73371372627461,18.96420114413483,19.23029787968282,21.320495735347098
55722.0985985986,19.06354115589545,19.053791320102597,19.74243021269039,18.9687491629575,19.236970583888922,21.336982899086955
55722.22672672672,19.069557178135238,19.059078003274475,19.75113659976597,18.973310408975752,19.24363854610988,21.353401862639675
55722.35485485486,19.075584960117094,19.064373168170505,19.759832770667227,18.97788503899738,19.25030183101356,21.369748432636307
55722.48298298298,19.081624707953342,19.069676978509506,19.76851861658727,18.982473210616174,19.25696050865205,21.386018350771216
55722.61111111111,19.087676630740994,19.074989600069937,19.777194036863268,18.98707508217822,19.263614654458593,21.402207296406846
55722.739239239236,19.093740940529322,19.08031120064844,19.78585893908567,18.991690812744842,19.270264349234836,21.418310889421555
55722.86736736737,19.099817852289863,19.08564195002209,19.79451323920506,18.996320562056525,19.276909679141244,21.43432469334587
55722.995495495496,19.10590758388247,19.090982019906107,19.803156861635543,19.000964490496013,19.283550735683193,21.450244218752154
55723.12362362362,19.112010356024417,19.09633158391517,19.81178973935868,19.005622759052297,19.29018761569478,21.466064926944558
55723.251751751755,19.1181263922575,19.101690817521398,19.820411814019675,19.010295529283525,19.296820421322273,21.481782233918576
55723.37987987988,19.124255918910563,19.107059898010338,19.829023036019244,19.014982963277667,19.30344926000095,21.497391514606747
55723.50800800801,19.130399165068305,19.11243900444088,19.837623364606344,19.019685223616996,19.31007424443524,21.512888107422064
55723.636136136134,19.136556362533724,19.11782831759963,19.846212767964612,19.024402473338498,19.31669549257157,21.52826731910336
55723.76426426427,19.142727745792808,19.12322801995839,19.85479122329438,19.02913487589607,19.32331312757296,21.543524429821097
55723.892392392394,19.148913551976207,19.12863829562746,19.86335871688978,19.033882595120975,19.329927277787085,21.558654698601902
55724.02052052052,19.155114020823927,19.134059330312702,19.8719152442181,19.038645795183243,19.336538076717183,21.573653369039544
55724.14864864865,19.161329394645694,19.139491311268117,19.880460809986708,19.043424640553262,19.34314566298738,21.588515675272113
55724.27677677678,19.16755991828216,19.14493442724998,19.888995428211054,19.04821929595967,19.349750180305374,21.603236848257875
55724.404904904906,19.173805839065214,19.150388868467907,19.897519122275177,19.05302992635091,19.356351777423882,21.61781212230769
55724.53303303303,19.180067406779177,19.155854826540214,19.90603192499257,19.057856696854724,19.362950608101528,21.6322367418911
55724.66116116116,19.18634487361858,19.16133249444298,19.914533878659036,19.062699772736668,19.369546831059893,21.646505968682774
55724.78928928929,19.192638494147804,19.16682206646246,19.92302503509976,19.06755931936054,19.376140609936325,21.66061508885676
55724.91741741742,19.198948525258167,19.1723237381449,19.93150545571574,19.072435502144632,19.38273211323943,21.67455942059735
55725.045545545545,19.205275226126144,19.177837706246823,19.939975211523567,19.077328486522177,19.38932151429741,21.688334321817333
55725.17367367367,19.211618858170635,19.183364168685436,19.94843438319331,19.082238437899193,19.395908991210653,21.701935198078605
55725.301801801805,19.217979685007954,19.188903324485715,19.956883061074848,19.087165521610256,19.402494726793048,21.71535751065565
55725.42992992993,19.22435797240701,19.19445537372865,19.965321345225288,19.09210990287693,19.409078908519056,21.728596784759485
55725.55805805806,19.2307539882473,19.200020517501148,19.973749345434495,19.097071746765465,19.415661728466482,21.74164861789226
55725.68618618618,19.23716800246946,19.20559895784107,19.982167181235777,19.102051218142563,19.422243383256912,21.75450868827229
55725.81431431432,19.24360028703259,19.211190897685338,19.990574981922173,19.10704848163126,19.428824073992523,21.767172763351294
55725.94244244244,19.250051115864814,19.21679654081418,19.99897288655255,19.112063701567017,19.435404006193444,21.77963670835876
55726.07057057057,19.2565207648174,19.222416091798333,20.00736104394976,19.117097041953688,19.441983389732382,21.7918964948434
55726.198698698696,19.263009511617575,19.228049755944518,20.015739612708373,19.122148666418873,19.448562438768146,21.803948209228146
55726.32682682683,19.26951763581803,19.23369773923782,20.02410876117313,19.1272187381682,19.45514137167308,21.815788061246536
55726.454954954956,19.276045418749263,19.23936024828665,20.032468667437747,19.13230741993879,19.461720410965555,21.827412392352716
55726.58308308308,19.282593143469363,19.24503749026681,20.040819519322866,19.137414873955397,19.468299783234343,21.83881768395626
55726.71121121121,19.28916109471446,19.25072967286333,20.04916151435463,19.142541261882158,19.474879719064557,21.850000565522567
55726.83933933934,19.295749558847938,19.256437004214412,20.057494859739954,19.147686744777758,19.481460452962093,21.860957822463995
55726.96746746747,19.302358823807037,19.262159692849337,20.06581977232868,19.152851483045477,19.48804222327318,21.871686403796744
55727.095595595594,19.30898917905347,19.26789794763514,20.074136478585316,19.158035636388217,19.494625272105356,21.88218342953285
55727.22372372372,19.315640915520618,19.273651977713694,20.08244521454334,19.163239363759864,19.5012098452469,21.892446197777154
55727.351851851854,19.322314325558015,19.279421992442536,20.090746225757236,19.168462823316567,19.507796192081642,21.902472191457814
55727.47997997998,19.329009702879894,19.28520820133449,20.099039767254112,19.173706172366586,19.514384565503484,21.91225908471166
55727.60810810811,19.33572734250951,19.291010813996824,20.107326103478545,19.178969567323843,19.520975221831545,21.921804748849954
55727.73623623623,19.342467540724243,19.29683004007072,20.115605508231617,19.18425316365624,19.527568420721067,21.93110725790458
55727.864364364366,19.349230595001316,19.30266608916716,20.12387826460541,19.189557115836003,19.534164425073662,21.940164893692145
55727.99249249249,19.356016803958475,19.308519170805404,20.132144664912815,19.194881577287898,19.540763500944237,21.94897615038593
55728.12062062062,19.36282646730016,19.314389494351524,20.140405010618863,19.200226700340888,19.547365917453995,21.957539738620916
55728.248748748745,19.369659885757912,19.3202772689508,20.148659612252217,19.205592636173442,19.553971946688275,21.96585458896626
55728.37687687688,19.376517361033116,19.32618270346653,20.15690878933532,19.21097953476344,19.560581863607123,21.973919854953916
55728.505005005005,19.383399195735716,19.332106006412776,20.16515287028275,19.216387544833943,19.567195945944242,21.981734915447817
55728.63313313313,19.390305693327424,19.33804738589133,20.17339219232174,19.221816813801354,19.57381447411288,21.98929937647144
55728.761261261265,19.397237158059774,19.344007049523633,20.181627101391854,19.227267487721956,19.580437731101817,21.996613072431003
55728.88938938939,19.40419389491186,19.349985204383906,20.18985795204077,19.23273971123546,19.587066002376694,22.003676066725454
55729.01751751752,19.411176209529724,19.355982056932163,20.198085107327515,19.238233627512358,19.593699575777382,22.01048865177068
55729.14564564564,19.4181844081646,19.361997812947102,20.206308938711388,19.24374937819872,19.600338741414312,22.017051348396492
55729.27377377378,19.425218797605975,19.368032677455943,20.214529825938726,19.249287103358586,19.60698379156453,22.023364904653167
55729.4019019019,19.432279685118882,19.374086854664984,20.222748156925483,19.254846941418116,19.61363502056248,22.02943029401853
55729.53003003003,19.439367378378968,19.38016054789007,20.230964327643047,19.260429029108725,19.620292724697197,22.035248713032143
55729.658158158156,19.446482185405976,19.38625395948623,20.23917874199078,19.266033501409517,19.626957202102485,22.040821578319306
55729.78628628629,19.453624414497096,19.392367290775734,20.247391811667235,19.271660491488536,19.633628752644384,22.04615052309405
55729.914414414416,19.460794374155846,19.398500741974257,20.255603956044425,19.277310130642643,19.64030767781599,22.051237393131107
55730.04254254254,19.467992373027208,19.404654512120054,20.2638156020289,19.282982548239715,19.646994280619847,22.056084242158484
55730.17067067067,19.47521871982563,19.410828799000733,20.27202718392949,19.288677871657562,19.653688865462012,22.06069332685619
55730.2987987988,19.48247372326342,19.417023799076535,20.28023914331037,19.29439622622215,19.660391738031354,22.06506710128595
55730.42692692693,19.489757691978543,19.42323970740564,20.288451928848794,19.30013773514604,19.66710320518892,22.069208210959722
55730.555055055054,19.497070934462585,19.42947671756842,20.296665996189603,19.305902519466517,19.673823574849987,22.073119486469658
55730.68318318318,19.504413758985045,19.435735021591377,20.30488180779461,19.31169069798163,19.68055315586834,22.076803936745453
55730.811311311314,19.51178647351844,19.44201480986875,20.313099832787277,19.317502387186927,19.687292257918767,22.080264741975242
55730.93943943944,19.519189385660095,19.448316271081158,20.321320546798425,19.323337701208484,19.694041191375213,22.083505246229617
55731.06756756757,19.526622802555604,19.454639592121072,20.329544431801963,19.32919675174091,19.700800267193653,22.086528949775502
55731.19569569569,19.534087030819606,19.46098495800903,20.337771975963946,19.33507964797817,19.70756979679088,22.08933950121579
55731.32382382383,19.54158237645245,19.467352551812944,20.346003673464324,19.340986496547558,19.714350091920622,22.09194068936116
55731.45195195195,19.549109144760457,19.473742554565238,20.354240024338797,19.34691740144061,19.721141464552083,22.094336435004212
55731.58008008008,19.556667640270483,19.480155145180333,20.362481534307165,19.352872463945122,19.727944226746253,22.09653078249928
55731.708208208205,19.564258166645683,19.486590500370873,20.370728714598712,19.35885178257571,19.734758690530306,22.098527891294736
55731.83633633634,19.571881026599037,19.493048794561123,20.378982081781196,19.36485545300278,19.741585167772115,22.100332027399862
55731.964464464465,19.5795365218032,19.499530199800144,20.387242157577212,19.370883567979412,19.748423970052855,22.101947554788154
55732.09259259259,19.587224952801407,19.506034885676307,20.395509468693334,19.376936217271464,19.755275408539198,22.103378926865375
55732.22072072072,19.594946618917277,19.512563019228054,20.403784546637553,19.38301348758281,19.762139793857948,22.10463067792905
55732.34884884885,19.602701818157353,19.519114764851903,20.4120679275238,19.389115462481904,19.769017435959157,22.105707414692265
55732.47697697698,19.610490847118484,19.525690284215425,20.420360151901956,19.39524222232351,19.775908643992675,22.106613807941656
55732.6051051051,19.61831400088861,19.532289736161673,20.42866176456077,19.40139384417644,19.782813726170776,22.107354584258697
55732.73323323323,19.626171572949406,19.53891327661838,20.43697331434114,19.407570401743797,19.789732989639198,22.107934517946095
55732.86136136136,19.634063855071485,19.545561058502855,20.445295353940786,19.413771965285786,19.79666674034319,22.10835842306991
55732.98948948949,19.641991137212813,19.55223323162417,20.453628439725232,19.419998601538143,19.803615282886785,22.108631145697704
55733.117617617616,19.64995370741299,19.55892994258981,20.461973131531998,19.42625037363499,19.810578920407053,22.1087575563848
55733.24574574574,19.657951851683034,19.56565133470476,20.47032999246717,19.432527341024837,19.817557954426952,22.108742542811363
55733.373873873876,19.66598585389707,19.572397547871912,20.478699588711684,19.438829559388875,19.824552684725386,22.108591002724545
55733.502002002,19.67405599567552,19.57916871848999,20.487082489317373,19.44515708055689,19.83156340918952,22.108307837075838
55733.63013013013,19.68216255627246,19.58596497935489,20.495479266007095,19.451509952423258,19.83859042368335,22.107897943473546
55733.75825825826,19.69030581245722,19.592786459551302,20.50389049296578,19.457888218860166,19.845634021900622,22.10736620985365
55733.88638638639,19.6984860383898,19.599633284349334,20.512316746637648,19.464291919630952,19.85269449522144,22.106717508444177
55734.014514514514,19.706703505499753,19.606505575096328,20.52075860551134,19.47072109030114,19.85977213257165,22.105956690052313
55734.14264264264,19.71495848236052,19.613403449110542,20.529216649922176,19.477175762150893,19.866867220276337,22.105088578581366
55734.270770770774,19.723251234555995,19.620327019568876,20.53769146182561,19.4836559620825,19.87398004191409,22.104117965872273
55734.3988988989,19.731582024546068,19.627276395394592,20.546183624591592,19.49016171252836,19.88111087816317,22.10304960681404
55734.52702702703,19.739951111536087,19.6342516811457,20.5546937227906,19.496693031359953,19.88826000666191,22.10188821478743
55734.65515515515,19.748358751332297,19.64125297689932,20.563222341969638,19.503249931791625,19.895427701852626,22.100638457349476
55734.78328328329,19.75680519620054,19.648280378135645,20.57177006843464,19.509832422286763,19.902614234827777,22.099304952217
55734.91141141141,19.765290694715926,19.655333975615616,20.580337489034566,19.51644050645905,19.909819873181245,22.097892263575364
55735.03953953954,19.773815491618056,19.66241385526557,20.588925190927604,19.5230741829756,19.917044880847946,22.096404898604696
55735.167667667665,19.782379827652235,19.669520098053297,20.59753376136964,19.529733445459726,19.92428951795471,22.094847304323206
55735.2957957958,19.79098393941306,19.67665277986241,20.60616378746972,19.536418282386173,19.931554040654323,22.09322386468091
55735.423923923925,19.799628059177742,19.683811971367952,20.614815855974715,19.543128676981546,19.938838700970024,22.091538897910517
55735.55205205205,19.808312414745835,19.690997737908877,20.62349055302734,19.549864607122704,19.946143746631634,22.089796654149154
55735.68018018018,19.81703722926364,19.69821013935714,20.632188463936053,19.5566260452292,19.953469420915447,22.08800131326771
55735.80830830831,19.825802721051524,19.705449229989295,20.640910172939616,19.56341295816131,19.960815962476396,22.086156982991135
